"STUDENTID";"ACADYEAR";"SEMESTER";"CAMPUSID";"COURSEID";"CAMPUSNAME";"CURRIC";"COURSENAME";"SECTIONGROUP";"CREDIT";"GRADE"
351664;2553;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"D"
351664;2553;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"010001";3;"C"
351664;2553;2;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"830001";3;"D+"
351664;2553;2;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"008201";1;"C+"
351664;2553;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"C+"
351664;2553;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"870001";3;"B"
351664;2553;3;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"824501";3;"C"
351664;2554;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"B"
351664;2554;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050002";3;"C"
351664;2554;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"B+"
351664;2554;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"D+"
351664;2554;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040002";3;"D+"
351664;2554;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"900001";3;"D+"
351664;2554;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"070002";3;"D+"
351664;2554;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";0;"W"
351664;2554;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020002";3;"C+"
351664;2554;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"B"
351664;2554;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"C"
351664;2554;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";0;"W"
351664;2554;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040002";3;"C"
351664;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C"
351664;2554;3;1;"TU122";"THA PRACHAN";"521";"LAW IN EVERYDAY LIFE";"388301";3;"B+"
351664;2555;1;2;"CS289";"RANGSIT";"521";"SOFTWARE PROCESS AND QUALITY ASSURANCE";"090001";3;"B"
351664;2555;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"040001";3;"B"
351664;2555;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"C"
351664;2555;1;2;"CS385";"RANGSIT";"521";"SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT";"020001";3;"C+"
351664;2555;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070001";3;"D+"
351664;2555;1;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";3;"D+"
351664;2555;2;2;"CS286";"RANGSIT";"521";"MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING";"100001";3;"A"
351664;2555;2;2;"CS288";"RANGSIT";"521";"COMPONENT-BASED SOFTWARE DEVELOPMENT";"030001";3;"D+"
351664;2555;2;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"C+"
351664;2555;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"C+"
351664;2555;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"C+"
351664;2555;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040001";3;"B+"
351664;2555;2;2;"CS486";"RANGSIT";"521";"SOFTWARE VALIDATION  AND  VERIFICATION";"050001";3;"B"
351664;2555;2;2;"CS487";"RANGSIT";"521";"SOFTWARE PROJECT MANAGEMENT";"090001";3;"C+"
351664;2556;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040001";3;"B"
351664;2556;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"840001";3;"C"
351664;2556;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
351664;2556;1;2;"CS488";"RANGSIT";"521";"FORMAL METHODS";"010001";3;"A"
351664;2556;1;2;"CS489";"RANGSIT";"521";"SELECTED TOPICS IN SOFTWARE ENGINEERING";"100001";3;"C"
351664;2556;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"C"
351664;2556;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"B+"
351664;2556;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;"A"
351665;2553;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010001";3;"C"
351665;2553;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"020301";4;"C"
351665;2553;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"B+"
351665;2553;1;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"820001";0;"W"
351665;2553;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090005";3;"B"
351665;2553;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"D+"
351665;2553;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040501";4;"C"
351665;2553;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"C+"
351665;2553;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"020001";3;"C"
351665;2553;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"010001";3;"C+"
351665;2553;2;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"830001";3;"C+"
351665;2553;2;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"008201";1;"C+"
351665;2553;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"870001";3;"B"
351665;2553;3;1;"LA209";"THA PRACHAN";"521";"CIVIL AND COMMERCIAL LAW";"824501";3;"B+"
351665;2554;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"A"
351665;2554;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050001";3;"F"
351665;2554;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"A"
351665;2554;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"C"
351665;2554;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040001";3;"D+"
351665;2554;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"900001";3;"C"
351665;2554;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"070001";3;"C+"
351665;2554;1;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"230001";3;"B"
351665;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"B+"
351665;2554;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020001";3;"D"
351665;2554;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"B+"
351665;2554;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"D+"
351665;2554;2;2;"ES356";"RANGSIT";"521";"ECO-TOURISM";"810001";3;"B+"
351665;2554;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";0;"W"
351665;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C+"
351665;2554;3;2;"TA395";"RANGSIT";"521";"MEDICINAL PLANTS IN DAILY LIFE";"000001";3;"A"
351665;2554;3;1;"TU122";"THA PRACHAN";"521";"LAW IN EVERYDAY LIFE";"388301";3;"B+"
351665;2555;1;2;"CS289";"RANGSIT";"521";"SOFTWARE PROCESS AND QUALITY ASSURANCE";"090001";3;"B+"
351665;2555;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"040001";3;"F"
351665;2555;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"F"
351665;2555;1;2;"CS385";"RANGSIT";"521";"SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT";"020001";3;"D+"
351665;2555;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070001";3;"B"
351665;2555;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"C"
351665;2555;2;2;"CS286";"RANGSIT";"521";"MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING";"100001";3;"C+"
351665;2555;2;2;"CS288";"RANGSIT";"521";"COMPONENT-BASED SOFTWARE DEVELOPMENT";"030001";3;"F"
351665;2555;2;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"C+"
351665;2555;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"F"
351665;2555;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"C"
351665;2555;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040001";3;"C"
351665;2555;2;2;"CS487";"RANGSIT";"521";"SOFTWARE PROJECT MANAGEMENT";"090001";3;"D+"
351665;2555;3;2;"NS132";"RANGSIT";"521";"ADOLESCENT HEALTH";"812301";3;"B"
351665;2556;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"840001";3;"C+"
351665;2556;1;2;"CS386";"RANGSIT";"521";"SOFTWARE CONFIGURATION MANAGEMENT";"040001";3;"C"
351665;2556;1;2;"CS489";"RANGSIT";"521";"SELECTED TOPICS IN SOFTWARE ENGINEERING";"100001";3;"D+"
351665;2556;2;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"070001";3;"D+"
351665;2556;2;2;"CS288";"RANGSIT";"521";"COMPONENT-BASED SOFTWARE DEVELOPMENT";"030001";3;"D"
351665;2556;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"F"
351665;2556;2;2;"CS408";"RANGSIT";"521";"SEMINAR IN SYSTEM ENGINEERING";"020001";3;"B+"
351665;2556;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";3;"D+"
351665;2557;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050001";3;"C"
351665;2557;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040001";3;"C+"
351665;2557;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"030001";3;"C"
351665;2557;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"870001";3;
351665;2557;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"120001";3;
351665;2557;2;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"100002";3;
351665;2557;2;2;"JC201";"RANGSIT";"521";"LAW AND ETHICS OF MASS COMMUNICATION";"540001";3;
351666;2553;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010001";3;"C"
351666;2553;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"020301";4;"B"
351666;2553;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"D"
351666;2553;1;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"820001";0;"W"
351666;2553;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090005";3;"C+"
351666;2553;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"F"
351666;2553;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040501";4;"D"
351666;2553;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"D"
351666;2553;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"010001";3;"D+"
351666;2553;2;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"830001";3;"C"
351666;2553;2;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"008201";1;"C+"
351666;2553;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"C+"
351666;2553;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"870001";3;"B+"
351666;2553;3;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"824501";3;"C+"
351666;2554;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"B"
351666;2554;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050001";3;"D+"
351666;2554;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"B"
351666;2554;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"C"
351666;2554;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040001";3;"C"
351666;2554;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"900001";3;"C+"
351666;2554;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"070002";3;"D+"
351666;2554;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"C"
351666;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"A"
351666;2554;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020001";3;"C+"
351666;2554;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"C+"
351666;2554;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"C"
351666;2554;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";0;"W"
351666;2554;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";3;"C"
351666;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"D+"
351666;2554;3;1;"TU122";"THA PRACHAN";"521";"LAW IN EVERYDAY LIFE";"388301";3;"C"
351666;2555;1;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"108101";4;"A"
351666;2555;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"040001";3;"C+"
351666;2555;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"C"
351666;2555;1;2;"CS365";"RANGSIT";"521";"ARTIFICIAL INTELLIGENT SYSTEMS";"020001";3;"C+"
351666;2555;1;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";3;"C"
351666;2555;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"C+"
351666;2555;2;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"070001";3;"B+"
351666;2555;2;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"B"
351666;2555;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"C"
351666;2555;2;2;"CS326";"RANGSIT";"521";"EMBEDDED SYSTEMS DESIGN";"100001";3;"B"
351666;2555;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"C"
351666;2555;2;2;"CS356";"RANGSIT";"521";"	COMPUTER APPLICATIONS IN BUSINESS";"030001";3;"A"
351666;2555;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040001";3;"C+"
351666;2555;2;2;"CS377";"RANGSIT";"521";"DIGITAL IMAGE PROCESSING";"050001";3;"A"
351666;2556;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"840001";3;"C+"
351666;2556;1;2;"CS395";"RANGSIT";"521";"COMPUTER GRAPHICS";"090001";3;"C+"
351666;2556;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
351666;2556;1;2;"CS409";"RANGSIT";"521";"SELECTED TOPICS IN COMPUTER SCIENCE";"830001";3;"B+"
351666;2556;1;2;"CS479";"RANGSIT";"521";"SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA";"080001";3;"A"
351666;2556;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070001";3;"C+"
351666;2556;2;2;"CS366";"RANGSIT";"521";"FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING";"050001";3;"B"
351666;2556;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;"A"
351667;2553;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010001";3;"D+"
351667;2553;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"020301";4;"C"
351667;2553;1;2;"EL070";"RANGSIT";"521";"ENGLISH COURSE 1";"100001";3;"S#"
351667;2553;1;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"820001";3;"F"
351667;2553;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090001";3;"B"
351667;2553;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"D"
351667;2553;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040502";4;"D"
351667;2553;2;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100004";3;"D+"
351667;2553;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"010001";3;"C"
351667;2553;2;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"830001";3;"C"
351667;2553;2;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"008201";1;"B"
351667;2553;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"B"
351667;2553;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"870001";3;"C+"
351667;2553;3;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"824507";3;"C+"
351667;2554;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"B+"
351667;2554;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010001";3;"C"
351667;2554;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050001";0;"W"
351667;2554;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"B+"
351667;2554;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";0;"W"
351667;2554;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040001";0;"W"
351667;2554;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"900001";0;"W"
351667;2554;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"070002";3;"C"
351667;2554;2;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"050001";3;"D"
351667;2554;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"C"
351667;2554;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";3;"D"
351667;2554;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";3;"F"
351667;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C"
351667;2555;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050001";0;"W"
351667;2555;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"830001";0;"W"
351667;2555;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"810001";0;"W"
351667;2555;1;2;"CS365";"RANGSIT";"521";"ARTIFICIAL INTELLIGENT SYSTEMS";"020001";3;"D"
351667;2555;1;2;"CS395";"RANGSIT";"521";"COMPUTER GRAPHICS";"090001";0;"W"
351667;2555;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070001";3;"D"
351667;2555;2;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"070001";3;"F"
351667;2555;2;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"D"
351667;2555;2;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"020001";3;"F"
351667;2555;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040002";3;"F"
351667;2555;2;2;"SW489";"RANGSIT";"521";"SOCIAL WELFARE FOR PEOPLE WITH DISABILITY";"900001";3;"F"
351668;2553;1;2;"CS101";"RANGSIT";"521";"DISCRETE STRUCTURES";"010001";3;"C+"
351668;2553;1;2;"CS102";"RANGSIT";"521";"COMPUTER PROGRAMMING FUNDAMENTALS";"020301";4;"C+"
351668;2553;1;2;"EL171";"RANGSIT";"521";"ENGLISH COURSE 2";"100001";3;"C+"
351668;2553;1;2;"MA211";"RANGSIT";"521";"CALCULUS 1";"820001";3;"D"
351668;2553;1;2;"TH161";"RANGSIT";"521";"THAI USAGE";"090005";3;"C+"
351668;2553;1;2;"TU154";"RANGSIT";"521";"FOUNDATION OF MATHEMATICS";"070001";3;"C"
351668;2553;2;2;"CS111";"RANGSIT";"521";"OBJECT-ORIENTED PROGRAMMING";"040501";4;"C"
351668;2553;2;2;"EL172";"RANGSIT";"521";"ENGLISH COURSE 3";"100001";3;"D+"
351668;2553;2;2;"PY228";"RANGSIT";"521";"PSYCHOLOGY OF INTERPERSONAL RELATIONS";"010001";3;"C"
351668;2553;2;2;"SC135";"RANGSIT";"521";"GENERAL PHYSICS";"830001";3;"C"
351668;2553;2;2;"SC185";"RANGSIT";"521";"GENERAL PHYSICS  LABORATORY";"008201";1;"C+"
351668;2553;2;2;"TU110";"RANGSIT";"521";"INTEGRATED HUMANITIES";"320001";3;"B"
351668;2553;2;2;"TU120";"RANGSIT";"521";"INTEGRATED SOCIAL SCIENCES";"870001";3;"B+"
351668;2554;1;2;"AT326";"RANGSIT";"521";"RICE AND PRODUCTION TECHNOLOGY";"060001";3;"B"
351668;2554;1;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"050001";3;"D+"
351668;2554;1;2;"CS214";"RANGSIT";"521";"SOCIAL AND PROFESSIONAL ETHICS";"840001";1;"A"
351668;2554;1;2;"CS222";"RANGSIT";"521";"PROGRAMMING LANGUAGES AND PARADIGMS";"910001";3;"C"
351668;2554;1;2;"CS223";"RANGSIT";"521";"COMPUTER ORGANIZATION AND ARCHITECTURE";"040001";3;"C"
351668;2554;1;2;"CS284";"RANGSIT";"521";"INTRODUCTION TO SOFTWARE ENGINEERING";"900001";3;"C"
351668;2554;1;2;"EL295";"RANGSIT";"521";"ACADEMIC ENGLISH 1";"070001";3;"C+"
351668;2554;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";0;"W"
351668;2554;2;2;"AT316";"RANGSIT";"521";"INDUSTRIAL AND POWER PLANTS";"010001";3;"B"
351668;2554;2;2;"CS251";"RANGSIT";"521";"DATABASE SYSTEMS 1";"020001";3;"C"
351668;2554;2;2;"CS261";"RANGSIT";"521";"HUMAN INFORMATION PROCESSING";"090001";3;"C+"
351668;2554;2;2;"CS281";"RANGSIT";"521";"OBJECT-ORIENTED ANALYSIS AND DESIGN";"780001";3;"C"
351668;2554;2;2;"MA332";"RANGSIT";"521";"LINEAR ALGEBRA";"030001";3;"D"
351668;2554;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";0;"W"
351668;2554;2;2;"TU130";"RANGSIT";"521";"INTEGRATED SCIENCES AND TECHNOLOGY";"870001";3;"C"
351668;2554;3;1;"TU122";"THA PRACHAN";"521";"LAW IN EVERYDAY LIFE";"388301";3;"B+"
351668;2555;1;2;"CS314";"RANGSIT";"521";"THEORY OF COMPUTATION";"040001";3;"B"
351668;2555;1;2;"CS341";"RANGSIT";"521";"OPERATING SYSTEMS 1";"050001";3;"C"
351668;2555;1;2;"CS365";"RANGSIT";"521";"ARTIFICIAL INTELLIGENT SYSTEMS";"020001";3;"B"
351668;2555;1;2;"CS395";"RANGSIT";"521";"COMPUTER GRAPHICS";"090001";3;"D+"
351668;2555;1;2;"CS409";"RANGSIT";"521";"SELECTED TOPICS IN COMPUTER SCIENCE";"830001";3;"C+"
351668;2555;1;2;"EL395";"RANGSIT";"521";"ACADEMIC ENGLISH 2";"070001";3;"B"
351668;2555;1;2;"MA212";"RANGSIT";"521";"CALCULUS 2";"030001";3;"D+"
351668;2555;2;2;"CS213";"RANGSIT";"521";"DATA STRUCTURES";"070001";3;"B"
351668;2555;2;2;"CS301";"RANGSIT";"521";"FUNDAMENTAL OF RESEARCH METHODOLOGY";"810001";1;"B"
351668;2555;2;2;"CS311";"RANGSIT";"521";"DESIGN AND ANALYSIS OF ALGORITHMS";"010001";3;"C"
351668;2555;2;2;"CS326";"RANGSIT";"521";"EMBEDDED SYSTEMS DESIGN";"100001";3;"C+"
351668;2555;2;2;"CS342";"RANGSIT";"521";"NET-CENTRIC COMPUTING 1";"080001";3;"C+"
351668;2555;2;2;"CS356";"RANGSIT";"521";"	COMPUTER APPLICATIONS IN BUSINESS";"030001";3;"B"
351668;2555;2;2;"CS374";"RANGSIT";"521";"HUMAN - COMPUTER INTERACTION";"040001";3;"C+"
351668;2555;2;2;"CS377";"RANGSIT";"521";"DIGITAL IMAGE PROCESSING";"050001";3;"B+"
351668;2556;1;2;"CS302";"RANGSIT";"521";"COMPUTER SECURITY";"840001";3;"C+"
351668;2556;1;2;"CS401";"RANGSIT";"521";"SPECIAL PROJECTS  1";"000001";2;"A"
351668;2556;1;2;"CS446";"RANGSIT";"521";"NET-CENTRIC COMPUTING 2";"020001";3;"B"
351668;2556;1;2;"CS449";"RANGSIT";"521";"SELECTED TOPICS IN NET-CENTRIC COMPUTING";"040001";3;"A"
351668;2556;2;2;"CS402";"RANGSIT";"521";"SPECIAL PROJECTS 2";"000001";3;"B+"
351668;2556;2;2;"CS429";"RANGSIT";"521";"SELECTED TOPICS  IN  COMPUTER ARCHITECTURE";"020001";3;"A"
351668;2556;2;2;"ST216";"RANGSIT";"521";"STATISTICS  FOR  SOCIAL  SCIENCE 1";"040001";3;"D"
